"CALLE";"NUMERO";"M2";"DOLARES";"U_S_M2";"AMBIENTES";"ANTIGUEDAD";"ORIENT";"BAULERA";"COCHERA";"BA�.OS";"LAVADERO";"TERRAZA";"BARRIO";"COMUNA";"LON";"LAT"
"4968";"GARCIA, TEODORO";1800;47;194785;4144.4;2;0;"FRENTE";"No";"No";1;"No";"Si";"PALERMO";14;-58.440447918259;-34.5639577778524
"4969";"GARCIA, TEODORO";1800;117;260000;2222.2;4;50;"FRENTE";"Si";"Si";3;"Si";"Si";"PALERMO";14;-58.440447918259;-34.5639577778524
"4970";"GARCIA, TEODORO";1800;144;349000;2423.6;4;32;"FRENTE";"Si";"Si";2;"No";"Si";"PALERMO";14;-58.440447918259;-34.5639577778524
"4971";"GARCIA, TEODORO";1900;104;350000;3365.4;3;35;"FRENTE";"No";"Si";2;"Si";"Si";"PALERMO";14;-58.4411222524326;-34.5646746546204
"4972";"GARCIA, TEODORO";1900;108;290000;2685.2;3;NA;"FRENTE";"No";"Si";2;"No";"No";"PALERMO";14;-58.4411222524326;-34.5646746546204
"4973";"GARCIA, TEODORO";1900;270;750000;2777.8;5;37;"FRENTE";"Si";"Si";2;"No";"Si";"PALERMO";14;-58.4411222524326;-34.5646746546204
"4974";"GARCIA, TEODORO";2300;34;82720;2432.9;1;0;"FRENTE";"No";"No";1;"No";"Si";"PALERMO";14;-58.444310455503;-34.5682789545307
"4975";"GARCIA, TEODORO";2300;42;140000;3333.3;1;0;"FRENTE";"No";"No";1;"No";"Si";"PALERMO";14;-58.444310455503;-34.5682789545307
"4976";"GARCIA, TEODORO";2300;107;289000;2700.9;0;16;"S/D";"Si";"Si";2;"Si";"Si";"PALERMO";14;-58.444310455503;-34.5682789545307
"4977";"GARCIA, TEODORO";2300;185;460000;2486.5;0;16;"FRENTE";"Si";"Si";2;"Si";"Si";"PALERMO";14;-58.444310455503;-34.5682789545307
"4978";"GARCIA, TEODORO";2300;298;640000;2147.7;4;30;"FRENTE";"No";"Si";0;"Si";"No";"PALERMO";14;-58.444310455503;-34.5682789545307
"4979";"GARCIA, TEODORO";2300;300;640000;2133.3;5;30;"FRENTE";"Si";"Si";0;"Si";"Si";"PALERMO";14;-58.444310455503;-34.5682789545307
"4980";"GARCIA, TEODORO";2400;41;119500;2914.6;2;30;"FRENTE";"No";"No";1;"Si";"Si";"PALERMO";14;-58.4455441167355;-34.5695987669213
"4981";"GARCIA, TEODORO";2500;61;148000;2426.2;3;48;"FRENTE";"No";"No";2;"Si";"No";"COLEGIALES";13;-58.4465281646436;-34.5711330947787
"4982";"GARCIA, TEODORO";3000;150;350000;2333.3;3;2;"CONTRAFRENTE";"No";"No";2;"No";"Si";"COLEGIALES";13;-58.4493753246008;-34.5755017729623
"4983";"GARCIA, TEODORO";3600;250;330000;1320;6;54;"FRENTE";"Si";"No";2;"No";"Si";"CHACARITA";15;-58.4527844401246;-34.5813160424616
"4984";"GARCIA, JUAN AGUSTIN";1800;60;100000;1666.7;0;40;"CONTRAFRENTE";"No";"No";0;"Si";"No";"VILLA GRAL. MITRE";11;-58.4681664104613;-34.6036073852168
"4985";"GARCIA, JUAN AGUSTIN";2000;66;158000;2393.9;0;25;"FRENTE";"No";"No";0;"Si";"Si";"VILLA GRAL. MITRE";11;-58.4709693300421;-34.6048087935401
"4986";"GARCIA, JUAN AGUSTIN";2700;49;98000;2000;2;0;"S/D";"No";"No";1;"No";"Si";"VILLA GRAL. MITRE";11;-58.4795607315577;-34.6091654533955
"4987";"GARCIA, JUAN AGUSTIN";2700;75;118000;1573.3;0;NA;"S/D";"No";"No";0;"No";"No";"VILLA GRAL. MITRE";11;-58.4795607315577;-34.6091654533955
"4988";"GARCIA, JUAN AGUSTIN";3800;70;145000;2071.4;0;40;"FRENTE";"Si";"No";1;"No";"Si";"VILLA SANTA RITA";11;-58.4917697023551;-34.6161828953427
"4989";"GARCIA, JUAN AGUSTIN";4000;43;82900;1927.9;2;0;"S/D";"No";"No";1;"No";"Si";"FLORESTA";10;-58.4934956040214;-34.617655260443
"4990";"GARCIA, JUAN AGUSTIN";4900;26;72000;2769.2;0;0;"FRENTE";"No";"No";0;"Si";"Si";"VELEZ SARSFIELD";10;-58.5025891080431;-34.6237464380355
"4991";"GARCIA, MANUEL";300;106;220000;2075.5;4;37;"FRENTE";"No";"No";3;"No";"No";"PARQUE PATRICIOS";4;-58.3959934806009;-34.6390198988778
"4992";"GARCIA, MANUEL";500;132;330000;2500;4;NA;"S/D";"No";"No";0;"No";"No";"PARQUE PATRICIOS";4;-58.3949254135414;-34.6418639918873
"4993";"GARCIA, MANUEL";600;43;120000;2790.7;3;NA;"FRENTE";"No";"No";0;"Si";"No";"PARQUE PATRICIOS";4;-58.395383769926;-34.6406436582119
"4994";"GARCIA, MANUEL";700;148;330000;2229.7;4;NA;"S/D";"No";"No";0;"No";"No";"PARQUE PATRICIOS";4;-58.395383769926;-34.6406436582119
"4995";"GARCIA, MARTIN";300;100;195000;1950;4;35;"FRENTE";"No";"No";1;"No";"No";"BOCA";4;-58.3692942013906;-34.6283897713874
"4996";"GARCIA, MARTIN";300;260;320000;1230.8;5;35;"FRENTE";"No";"No";4;"Si";"No";"BOCA";4;-58.3692942013906;-34.6283897713874
"4997";"GARCIA, MARTIN";500;42;69000;1642.9;2;45;"INTERNO";"No";"No";0;"No";"No";"BARRACAS";4;-58.3715193273839;-34.6305911601846
"4998";"GARCIA, MARTIN";500;90;195000;2166.7;4;50;"FRENTE";"No";"No";2;"No";"No";"BARRACAS";4;-58.3715193273839;-34.6305911601846
"4999";"GARCIA, MARTIN";500;118;330000;2796.6;4;20;"FRENTE";"No";"No";0;"No";"No";"BARRACAS";4;-58.3715193273839;-34.6305911601846
"5000";"GARCIA, MARTIN";500;140;305000;2178.6;4;30;"FRENTE";"No";"No";3;"No";"No";"BARRACAS";4;-58.3715193273839;-34.6305911601846
"5001";"GARCIA, MARTIN";700;34;78000;2294.1;1;45;"FRENTE";"No";"No";0;"No";"No";"BARRACAS";4;-58.3734414322078;-34.6325884380566
"5002";"GARCIA, MARTIN";700;40;100000;2500;2;NA;"LATERAL";"No";"No";0;"No";"No";"BARRACAS";4;-58.3734414322078;-34.6325884380566
"5003";"GARCIA, MARTIN";700;85;170000;2000;4;45;"FRENTE";"No";"No";3;"No";"No";"BARRACAS";4;-58.3734414322078;-34.6325884380566
"5004";"GARCIA, MARTIN";700;98;195000;1989.8;4;39;"FRENTE";"Si";"No";2;"No";"Si";"BARRACAS";4;-58.3734414322078;-34.6325884380566
"5005";"GARCIA, MARTIN";700;100;250000;2500;3;50;"FRENTE";"No";"No";1;"No";"No";"BARRACAS";4;-58.3734414322078;-34.6325884380566
"5006";"GARCIA, MARTIN";700;125;220000;1760;5;40;"FRENTE";"No";"No";2;"No";"No";"BARRACAS";4;-58.3734414322078;-34.6325884380566
"5007";"GARCIA, MARTIN";700;170;300000;1764.7;4;NA;"S/D";"No";"No";0;"No";"No";"BARRACAS";4;-58.3734414322078;-34.6325884380566
"5008";"GARCIA, MARTIN";700;185;340000;1837.8;4;40;"FRENTE";"No";"No";2;"No";"No";"BARRACAS";4;-58.3734414322078;-34.6325884380566
"5009";"GARCIA, MARTIN";700;200;395000;1975;4;40;"FRENTE";"No";"No";3;"No";"No";"BARRACAS";4;-58.3734414322078;-34.6325884380566
"5010";"GARCIA, TEODORO";1700;32;92000;2875;1;NA;"FRENTE";"No";"No";0;"No";"No";"PALERMO";14;-58.4397082398934;-34.5631125644044
"5011";"GARCIA, TEODORO";1700;49;135000;2755.1;3;40;"INTERNO";"No";"No";0;"Si";"No";"PALERMO";14;-58.4397082398934;-34.5631125644044
"5012";"GARCIA, TEODORO";1700;78;180000;2307.7;4;14;"CONTRAFRENTE";"No";"No";0;"Si";"No";"PALERMO";14;-58.4397082398934;-34.5631125644044
"5013";"GARCIA, TEODORO";1700;88;240000;2727.3;3;NA;"FRENTE";"No";"No";2;"No";"No";"PALERMO";14;-58.4397082398934;-34.5631125644044
"5014";"GARCIA, TEODORO";1700;154;350000;2272.7;4;30;"S/D";"Si";"Si";2;"Si";"No";"PALERMO";14;-58.4397082398934;-34.5631125644044
"5015";"GARCIA, TEODORO";1700;175;350000;2000;5;35;"FRENTE";"No";"No";2;"Si";"No";"PALERMO";14;-58.4397082398934;-34.5631125644044
"5016";"GARCIA, TEODORO";1700;197;570000;2893.4;5;30;"FRENTE";"No";"No";3;"No";"No";"PALERMO";14;-58.4397082398934;-34.5631125644044
"5017";"GARCIA, TEODORO";1700;200;510000;2550;4;30;"FRENTE";"Si";"Si";2;"Si";"No";"PALERMO";14;-58.4397082398934;-34.5631125644044
"5018";"GARCIA, TEODORO";1800;60;140000;2333.3;3;29;"S/D";"No";"No";0;"No";"No";"PALERMO";14;-58.440447918259;-34.5639577778524
"5019";"GARCIA, TEODORO";1800;130;260000;2000;4;50;"FRENTE";"Si";"Si";3;"Si";"No";"PALERMO";14;-58.440447918259;-34.5639577778524
"5020";"GARCIA, TEODORO";1800;161;349000;2167.7;4;32;"S/D";"Si";"Si";2;"No";"Si";"PALERMO";14;-58.440447918259;-34.5639577778524
"5021";"GARCIA, TEODORO";1900;81;240000;2963;3;NA;"FRENTE";"No";"No";0;"No";"No";"PALERMO";14;-58.4411222524326;-34.5646746546204
"5022";"GARCIA, TEODORO";1900;114;290000;2543.9;3;NA;"FRENTE";"No";"Si";0;"Si";"No";"PALERMO";14;-58.4411222524326;-34.5646746546204
"5023";"GARCIA, TEODORO";1900;190;445000;2342.1;5;40;"FRENTE";"No";"Si";0;"No";"No";"PALERMO";14;-58.4411222524326;-34.5646746546204
"5024";"GARCIA, TEODORO";1900;218;600000;2752.3;4;30;"FRENTE";"Si";"Si";3;"Si";"Si";"PALERMO";14;-58.4411222524326;-34.5646746546204
"5025";"GARCIA, TEODORO";1900;228;600000;2631.6;5;35;"FRENTE";"Si";"Si";4;"Si";"No";"PALERMO";14;-58.4411222524326;-34.5646746546204
"5026";"GARCIA, TEODORO";2100;154;350000;2272.7;5;NA;"S/D";"Si";"Si";4;"Si";"No";"PALERMO";14;-58.4429008237552;-34.5666905297603
"5027";"GARCIA, TEODORO";2100;188;470000;2500;5;35;"FRENTE";"No";"Si";0;"No";"No";"PALERMO";14;-58.4429008237552;-34.5666905297603
"5028";"GARCIA, TEODORO";2200;39;87200;2235.9;2;37;"INTERNO";"No";"No";0;"Si";"Si";"PALERMO";14;-58.4435941565385;-34.5674767648978
"5029";"GARCIA, TEODORO";2200;122;315000;2582;4;NA;"CONTRAFRENTE";"No";"No";3;"Si";"No";"PALERMO";14;-58.4435941565385;-34.5674767648978
"5030";"GARCIA, TEODORO";2200;146;220000;1506.8;4;45;"CONTRAFRENTE";"No";"No";3;"Si";"Si";"PALERMO";14;-58.4435941565385;-34.5674767648978
"5031";"GARCIA, TEODORO";2300;31;80000;2580.6;1;30;"CONTRAFRENTE";"No";"No";0;"No";"No";"PALERMO";14;-58.444310455503;-34.5682789545307
"5032";"GARCIA, TEODORO";2300;63;190000;3015.9;1;NA;"FRENTE";"No";"No";0;"No";"No";"PALERMO";14;-58.444310455503;-34.5682789545307
"5033";"GARCIA, TEODORO";2300;77;189000;2454.5;3;8;"FRENTE";"No";"No";0;"No";"No";"PALERMO";14;-58.444310455503;-34.5682789545307
"5034";"GARCIA, TEODORO";2300;82;178000;2170.7;4;30;"CONTRAFRENTE";"No";"No";2;"No";"No";"PALERMO";14;-58.444310455503;-34.5682789545307
"5035";"GARCIA, TEODORO";2300;97;275000;2835.1;3;20;"FRENTE";"No";"Si";2;"No";"No";"PALERMO";14;-58.444310455503;-34.5682789545307
"5036";"GARCIA, TEODORO";2300;116;289000;2491.4;4;12;"FRENTE";"Si";"Si";3;"Si";"No";"PALERMO";14;-58.444310455503;-34.5682789545307
"5037";"GARCIA, TEODORO";2300;118;310000;2627.1;4;10;"CONTRAFRENTE";"Si";"Si";2;"No";"No";"PALERMO";14;-58.444310455503;-34.5682789545307
"5038";"GARCIA, TEODORO";2300;120;280000;2333.3;4;NA;"S/D";"No";"No";0;"No";"No";"PALERMO";14;-58.444310455503;-34.5682789545307
"5039";"GARCIA, TEODORO";2300;147;475000;3231.3;4;4;"FRENTE";"No";"No";2;"Si";"No";"PALERMO";14;-58.444310455503;-34.5682789545307
"5040";"GARCIA, TEODORO";2300;298;640000;2147.7;5;NA;"S/D";"No";"No";0;"No";"No";"PALERMO";14;-58.444310455503;-34.5682789545307
"5041";"GARCIA, TEODORO";2400;42;121500;2892.9;2;45;"S/D";"No";"No";0;"No";"No";"PALERMO";14;-58.4455441167355;-34.5695987669213
"5042";"GARCIA, TEODORO";2400;67;135000;2014.9;2;15;"CONTRAFRENTE";"No";"No";0;"No";"No";"PALERMO";14;-58.4455441167355;-34.5695987669213
"5043";"GARCIA, TEODORO";2500;45;125000;2777.8;0;5;"FRENTE";"No";"No";0;"No";"No";"COLEGIALES";13;-58.4465281646436;-34.5711330947787
"5044";"GARCIA, TEODORO";2500;54;135000;2500;2;4;"FRENTE";"No";"No";3;"No";"No";"COLEGIALES";13;-58.4465281646436;-34.5711330947787
"5045";"GARCIA, TEODORO";2500;60;127000;2116.7;2;4;"FRENTE";"No";"No";0;"No";"No";"COLEGIALES";13;-58.4465281646436;-34.5711330947787
"5046";"GARCIA, TEODORO";2500;63;137500;2182.5;3;25;"FRENTE";"No";"No";0;"No";"No";"COLEGIALES";13;-58.4465281646436;-34.5711330947787
"5047";"GARCIA, TEODORO";2500;74;148000;2000;3;NA;"FRENTE";"No";"No";2;"Si";"No";"COLEGIALES";13;-58.4465281646436;-34.5711330947787
"5048";"GARCIA, TEODORO";2600;72;179000;2486.1;3;40;"FRENTE";"No";"No";2;"Si";"No";"COLEGIALES";13;-58.4470736918023;-34.5719598143388
"5049";"GARCIA, TEODORO";2900;60;176000;2933.3;0;35;"S/D";"No";"No";1;"Si";"Si";"COLEGIALES";13;-58.4487334688636;-34.5742921209268
"5050";"GARCIA, TEODORO";3000;150;350000;2333.3;3;2;"CONTRAFRENTE";"No";"No";3;"Si";"Si";"COLEGIALES";13;-58.4493753246008;-34.5755017729623
"5051";"GARCIA, TEODORO";3500;40;76000;1900;0;50;"FRENTE";"No";"No";1;"No";"Si";"COLEGIALES";13;-58.451862110653;-34.5801880251628
"5052";"GARCIA, TEODORO";3500;43;90000;2093;0;1;"FRENTE";"No";"No";1;"No";"Si";"COLEGIALES";13;-58.451862110653;-34.5801880251628
"5053";"GARCIA, TEODORO";3500;60;130000;2166.7;0;30;"CONTRAFRENTE";"No";"No";1;"Si";"No";"COLEGIALES";13;-58.451862110653;-34.5801880251628
"5054";"GARCIA, TEODORO";3500;62;139000;2241.9;0;0;"FRENTE";"No";"Si";1;"Si";"Si";"COLEGIALES";13;-58.451862110653;-34.5801880251628
"5055";"GARCIA, TEODORO";3500;70;139900;1998.6;0;0;"FRENTE";"No";"No";1;"Si";"Si";"COLEGIALES";13;-58.451862110653;-34.5801880251628
"5056";"GARCIA, TEODORO";3600;250;330000;1320;0;55;"S/D";"No";"No";2;"No";"No";"CHACARITA";15;-58.4527844401246;-34.5813160424616
"5057";"GARDEL, CARLOS";3000;30;70000;2333.3;1;0;"FRENTE";"No";"No";1;"No";"No";"BALVANERA";3;-58.4087539696194;-34.6036455309961
"5058";"GARDEL, CARLOS";3100;30;65000;2166.7;1;NA;"FRENTE";"No";"No";0;"No";"No";"BALVANERA";3;-58.4087189336034;-34.6035134544866
"5059";"GARDEL, CARLOS";3100;33;80000;2424.2;1;NA;"S/D";"No";"No";0;"No";"No";"BALVANERA";3;-58.4087189336034;-34.6035134544866
"5060";"GARDEL, CARLOS";3100;34;76000;2235.3;1;0;"CONTRAFRENTE";"No";"No";1;"No";"Si";"BALVANERA";3;-58.4087189336034;-34.6035134544866
"5061";"GARDEL, CARLOS";3100;38;78800;2073.7;1;0;"CONTRAFRENTE";"No";"No";1;"No";"Si";"BALVANERA";3;-58.4087189336034;-34.6035134544866
"5062";"GARDEL, CARLOS";3100;40;90000;2250;1;NA;"S/D";"No";"No";0;"No";"No";"BALVANERA";3;-58.4087189336034;-34.6035134544866
"5063";"GARDEL, CARLOS";3100;41;79900;1948.8;1;0;"CONTRAFRENTE";"No";"No";1;"No";"Si";"BALVANERA";3;-58.4087189336034;-34.6035134544866
"5064";"GARDEL, CARLOS";3100;45;110000;2444.4;2;0;"CONTRAFRENTE";"No";"Si";1;"No";"Si";"BALVANERA";3;-58.4087189336034;-34.6035134544866
"5065";"GARRO";3000;60;79900;1331.7;0;0;"FRENTE";"Si";"Si";1;"Si";"No";"PARQUE PATRICIOS";4;-58.4061465628729;-34.6326218811426
"5066";"GASCON";100;38;78000;2052.6;2;30;"CONTRAFRENTE";"No";"No";1;"No";"No";"ALMAGRO";5;-58.4245906027715;-34.6112984761959
"5067";"GASCON";100;47;86500;1840.4;2;40;"CONTRAFRENTE";"No";"No";1;"Si";"Si";"ALMAGRO";5;-58.4245906027715;-34.6112984761959
"5068";"GASCON";200;40;94200;2355;2;0;"CONTRAFRENTE";"No";"No";0;"No";"Si";"ALMAGRO";5;-58.4247259512122;-34.6101234735436
"5069";"GASCON";200;42;97600;2323.8;2;0;"CONTRAFRENTE";"No";"No";0;"No";"Si";"ALMAGRO";5;-58.4247259512122;-34.6101234735436
"5070";"GASCON";200;44;102900;2338.6;2;0;"CONTRAFRENTE";"No";"No";0;"No";"Si";"ALMAGRO";5;-58.4247259512122;-34.6101234735436
"5071";"GASCON";200;49;106500;2173.5;2;NA;"FRENTE";"No";"No";0;"No";"No";"ALMAGRO";5;-58.4247259512122;-34.6101234735436
"5072";"GASCON";300;90;175000;1944.4;4;30;"FRENTE";"No";"No";1;"Si";"No";"ALMAGRO";5;-58.4248401285098;-34.6086384210698
"5073";"GASCON";500;30;67900;2263.3;2;32;"S/D";"No";"No";1;"No";"No";"ALMAGRO";5;-58.424714925713;-34.6059484766959
"5074";"GASCON";500;35;78000;2228.6;2;30;"LATERAL";"No";"No";1;"No";"Si";"ALMAGRO";5;-58.424714925713;-34.6059484766959
"5075";"GASCON";500;50;105000;2100;3;15;"LATERAL";"No";"No";0;"No";"No";"ALMAGRO";5;-58.424714925713;-34.6059484766959
"5076";"GASCON";600;35;72000;2057.1;2;45;"CONTRAFRENTE";"No";"No";1;"No";"No";"ALMAGRO";5;-58.424507238185;-34.6045163979893
"5077";"GASCON";600;75;119500;1593.3;4;35;"FRENTE";"No";"No";0;"No";"No";"ALMAGRO";5;-58.424507238185;-34.6045163979893
"5078";"GASCON";600;103;195000;1893.2;4;40;"CONTRAFRENTE";"Si";"No";1;"No";"Si";"ALMAGRO";5;-58.424507238185;-34.6045163979893
"5079";"GASCON";600;107;189000;1766.4;4;45;"FRENTE";"No";"No";1;"No";"Si";"ALMAGRO";5;-58.424507238185;-34.6045163979893
"5080";"GASCON";600;112;195000;1741.1;4;40;"CONTRAFRENTE";"Si";"No";3;"No";"No";"ALMAGRO";5;-58.424507238185;-34.6045163979893
"5081";"GASCON";600;133;189000;1421.1;4;45;"FRENTE";"Si";"No";0;"Si";"No";"ALMAGRO";5;-58.424507238185;-34.6045163979893
"5082";"GASCON";700;46;118000;2565.2;3;40;"FRENTE";"No";"No";1;"Si";"Si";"ALMAGRO";5;-58.4242659911911;-34.6028511777367
"5083";"GASCON";700;85;190000;2235.3;4;38;"FRENTE";"No";"No";1;"No";"Si";"ALMAGRO";5;-58.4242659911911;-34.6028511777367
"5084";"GASCON";700;88;138000;1568.2;3;35;"FRENTE";"No";"No";0;"No";"No";"ALMAGRO";5;-58.4242659911911;-34.6028511777367
"5085";"GASCON";700;91;190000;2087.9;4;38;"FRENTE";"No";"No";0;"No";"No";"ALMAGRO";5;-58.4242659911911;-34.6028511777367
"5086";"GASCON";700;93;153000;1645.2;3;NA;"CONTRAFRENTE";"No";"No";0;"No";"No";"ALMAGRO";5;-58.4242659911911;-34.6028511777367
"5087";"GASCON";700;129;260000;2015.5;4;40;"FRENTE";"Si";"No";0;"No";"No";"ALMAGRO";5;-58.4242659911911;-34.6028511777367
"5088";"GASCON";800;30;57000;1900;2;NA;"LATERAL";"No";"No";1;"No";"No";"ALMAGRO";5;-58.4240880104434;-34.6016155570334
"5089";"GASCON";800;36;93000;2583.3;0;3;"CONTRAFRENTE";"No";"No";1;"Si";"Si";"ALMAGRO";5;-58.4240880104434;-34.6016155570334
"5090";"GASCON";800;50;89000;1780;2;NA;"S/D";"No";"No";0;"No";"No";"ALMAGRO";5;-58.4240880104434;-34.6016155570334
"5091";"GASCON";800;67;118000;1761.2;3;50;"FRENTE";"No";"No";0;"No";"No";"ALMAGRO";5;-58.4240880104434;-34.6016155570334
"5092";"GASCON";800;70;110000;1571.4;3;50;"FRENTE";"No";"No";0;"Si";"No";"ALMAGRO";5;-58.4240880104434;-34.6016155570334
"5093";"GASCON";900;60;125000;2083.3;3;40;"FRENTE";"No";"No";1;"Si";"Si";"ALMAGRO";5;-58.423910400316;-34.6003763740203
"5094";"GASCON";900;74;125000;1689.2;3;40;"FRENTE";"No";"No";0;"Si";"No";"ALMAGRO";5;-58.423910400316;-34.6003763740203
"5095";"GASCON";900;75;185000;2466.7;3;NA;"S/D";"No";"No";0;"No";"No";"ALMAGRO";5;-58.423910400316;-34.6003763740203
"5096";"GASCON";1000;62;149000;2403.2;3;1;"S/D";"No";"Si";2;"No";"Si";"ALMAGRO";5;-58.42373989498;-34.5991327620322
"5097";"GASCON";1000;65;119000;1830.8;1;2;"S/D";"No";"No";1;"No";"Si";"ALMAGRO";5;-58.42373989498;-34.5991327620322
"5098";"GASCON";1000;68;125000;1838.2;3;NA;"CONTRAFRENTE";"No";"No";0;"No";"No";"ALMAGRO";5;-58.42373989498;-34.5991327620322
"5099";"GASCON";1000;72;149000;2069.4;3;NA;"FRENTE";"No";"No";0;"Si";"No";"ALMAGRO";5;-58.42373989498;-34.5991327620322
"5100";"GASCON";1000;74;135000;1824.3;4;30;"FRENTE";"No";"No";1;"Si";"Si";"ALMAGRO";5;-58.42373989498;-34.5991327620322
"5101";"GASCON";1100;24;54900;2287.5;1;30;"FRENTE";"No";"No";1;"No";"No";"VILLA CRESPO";15;-58.4235295492008;-34.5977313360868
"5102";"GASCON";1100;35;91350;2610;0;0;"FRENTE";"No";"No";1;"No";"Si";"VILLA CRESPO";15;-58.4235295492008;-34.5977313360868
"5103";"GASCON";1100;40;79999;2000;0;0;"FRENTE";"No";"No";1;"Si";"Si";"VILLA CRESPO";15;-58.4235295492008;-34.5977313360868
"5104";"GASCON";1100;50;95000;1900;2;45;"S/D";"No";"No";0;"Si";"No";"VILLA CRESPO";15;-58.4235295492008;-34.5977313360868
"5105";"GASCON";1100;66;130000;1969.7;3;45;"FRENTE";"No";"No";0;"Si";"No";"VILLA CRESPO";15;-58.4235295492008;-34.5977313360868
"5106";"GASCON";1200;26;57000;2192.3;0;15;"LATERAL";"No";"No";1;"No";"No";"PALERMO";14;-58.4233171119109;-34.5963640980401
"5107";"GASCON";1200;30;85000;2833.3;0;0;"INTERNO";"No";"No";1;"No";"No";"PALERMO";14;-58.4233171119109;-34.5963640980401
"5108";"GASCON";1200;43;120000;2790.7;1;2;"FRENTE";"No";"No";1;"No";"No";"PALERMO";14;-58.4233171119109;-34.5963640980401
"5109";"GASCON";1500;29;69500;2396.6;0;40;"FRENTE";"No";"No";1;"No";"Si";"PALERMO";14;-58.4228543477948;-34.5928040966179
"5110";"GASCON";1500;31;68400;2206.5;0;0;"S/D";"No";"No";1;"No";"No";"PALERMO";14;-58.4228543477948;-34.5928040966179
"5111";"GASCON";1500;42;93000;2214.3;0;35;"FRENTE";"No";"No";1;"Si";"Si";"PALERMO";14;-58.4228543477948;-34.5928040966179
"5112";"GASCON";1700;83;217000;2614.5;4;35;"FRENTE";"No";"Si";0;"Si";"Si";"PALERMO";14;-58.4225334988559;-34.5903025082432
"5113";"GAVILAN";300;37;85000;2297.3;1;0;"FRENTE";"No";"Si";1;"Si";"Si";"FLORES";7;-58.461253178725;-34.6256722626422
"5114";"GAVILAN";400;71;135000;1901.4;0;0;"CONTRAFRENTE";"No";"No";2;"No";"No";"FLORES";7;-58.4618070727048;-34.624550943607
"5115";"GAVILAN";400;88;153000;1738.6;0;35;"FRENTE";"No";"No";0;"Si";"Si";"FLORES";7;-58.4618070727048;-34.624550943607
"5116";"GAVILAN";400;137;310000;2262.8;0;15;"FRENTE";"No";"Si";3;"Si";"Si";"FLORES";7;-58.4618070727048;-34.624550943607
"5117";"GAVILAN";500;34;73700;2167.6;0;0;"FRENTE";"No";"No";1;"No";"Si";"FLORES";7;-58.4623672200433;-34.6234187150657
"5118";"GAVILAN";500;40;105000;2625;0;0;"CONTRAFRENTE";"No";"Si";1;"No";"Si";"FLORES";7;-58.4623672200433;-34.6234187150657
"5119";"GAVILAN";500;143;277500;1940.6;0;0;"FRENTE";"No";"Si";3;"No";"No";"FLORES";7;-58.4623672200433;-34.6234187150657
"5120";"GAVILAN";700;35;85900;2454.3;0;0;"FRENTE";"No";"Si";1;"Si";"Si";"FLORES";7;-58.4633232866061;-34.6214847921745
"5121";"GAVILAN";700;45;119999;2666.6;0;1;"FRENTE";"No";"Si";1;"Si";"Si";"FLORES";7;-58.4633232866061;-34.6214847921745
"5122";"GAVILAN";800;31;75000;2419.4;0;0;"FRENTE";"No";"No";1;"No";"Si";"FLORES";7;-58.4639155639708;-34.6202593087363
"5123";"GAVILAN";800;40;87000;2175;2;0;"FRENTE";"No";"No";2;"Si";"Si";"FLORES";7;-58.4639155639708;-34.6202593087363
"5124";"GAVILAN";800;46;99000;2152.2;0;0;"FRENTE";"No";"No";2;"No";"Si";"FLORES";7;-58.4639155639708;-34.6202593087363
"5125";"GAVILAN";800;55;130000;2363.6;0;0;"S/D";"No";"No";2;"Si";"No";"FLORES";7;-58.4639155639708;-34.6202593087363
"5126";"GAVILAN";900;45;95900;2131.1;0;0;"FRENTE";"No";"No";2;"Si";"No";"FLORES";7;-58.4644775450009;-34.6191090825338
"5127";"GAVILAN";1600;24;49000;2041.7;0;38;"FRENTE";"No";"No";1;"No";"Si";"VILLA GRAL. MITRE";11;-58.469080197231;-34.6120517940824
"5128";"GAVILAN";1600;57;93000;1631.6;0;39;"FRENTE";"No";"No";0;"No";"Si";"VILLA GRAL. MITRE";11;-58.469080197231;-34.6120517940824
"5129";"GAVILAN";1600;70;120000;1714.3;3;30;"FRENTE";"No";"No";2;"Si";"Si";"VILLA GRAL. MITRE";11;-58.469080197231;-34.6120517940824
"5130";"GAVILAN";1700;72;185000;2569.4;3;1;"CONTRAFRENTE";"No";"Si";1;"Si";"Si";"VILLA GRAL. MITRE";11;-58.4698525872767;-34.6110379415569
"5131";"GAVILAN";1700;90;172000;1911.1;3;0;"FRENTE";"No";"No";1;"No";"Si";"VILLA GRAL. MITRE";11;-58.4698525872767;-34.6110379415569
"5132";"GAVILAN";2400;38;67000;1763.2;0;30;"FRENTE";"No";"No";1;"No";"Si";"VILLA DEL PARQUE";11;-58.4750456690542;-34.6042773860811
"5133";"GAVILAN";4600;59;118000;2000;3;0;"CONTRAFRENTE";"Si";"Si";1;"Si";"Si";"VILLA PUEYRREDON";12;-58.4936317106551;-34.5822894223816
"5134";"GELLY";3400;104;600000;5769.2;3;9;"S/D";"Si";"Si";2;"Si";"No";"PALERMO";14;-58.4053796114464;-34.5771343408043
"5135";"GELLY";3400;164;700000;4268.3;4;4;"S/D";"Si";"Si";0;"No";"No";"PALERMO";14;-58.4053796114464;-34.5771343408043
"5136";"GELLY";3400;200;990000;4950;4;9;"S/D";"Si";"Si";0;"Si";"Si";"PALERMO";14;-58.4053796114464;-34.5771343408043
